ticker,year,annual_return_pct,lagged_return,degree,weighted_degree,betweenness,closeness,eigenvector,pagerank,ministry_Agriculture,ministry_Commerce,ministry_Digital Economy,ministry_Energy,ministry_Finance,ministry_Industry,ministry_Interior,ministry_Public Health,ministry_Tourism & Sports,ministry_Transport,ticker_ministry,cabinet_no,party_coalition,party_core,party_independent,party_none,budget_yoy_pct
BDMS,2025,-15.013979902634889,-8.689440652823844,0.0169491525423728,0.086,0.0,0.0225988700564971,1.5752164779083872e-147,0.0088425127822292,False,False,False,False,False,False,False,True,False,False,กระทรวงสาธารณสุข,64,False,True,False,False,3.9847062234410036
BDMS,2026,1.4442670953688452,-15.013979902634889,0.0169491525423728,0.086,0.0,0.0225988700564971,1.5752164779083872e-147,0.0088425127822292,False,False,False,False,False,False,False,True,False,False,กระทรวงสาธารณสุข,66,False,True,False,False,116.26215023809468
BEM,2017,10.9774236383563,42.08635709692636,0.0169491525423728,0.084,0.0,0.0305084745762711,7.465063189352327e-114,0.0073521387584993,False,False,False,False,False,False,False,False,False,True,กระทรวงคมนาคม,61,False,False,False,True,15.641708407360323
BEM,2018,27.21283432316461,10.9774236383563,0.0169491525423728,0.084,0.0,0.0305084745762711,7.465063189352327e-114,0.0073521387584993,False,False,False,False,False,False,False,False,False,True,กระทรวงคมนาคม,61,False,False,False,True,7.229234961758357
BEM,2019,6.23620474781903,27.21283432316461,0.0169491525423728,0.084,0.0,0.0305084745762711,7.465063189352327e-114,0.0073521387584993,False,False,False,False,False,False,False,False,False,True,กระทรวงคมนาคม,61,False,False,False,True,6.417481472215902
BEM,2020,-23.78754135708224,6.23620474781903,0.0169491525423728,0.084,0.0,0.0305084745762711,7.465063189352327e-114,0.0073521387584993,False,False,False,False,False,False,False,False,False,True,กระทรวงคมนาคม,62,True,False,False,False,-1.9507209963107286
BEM,2021,5.010226277758356,-23.78754135708224,0.0169491525423728,0.084,0.0,0.0305084745762711,7.465063189352327e-114,0.0073521387584993,False,False,False,False,False,False,False,False,False,True,กระทรวงคมนาคม,62,True,False,False,False,7.872756816759874
BEM,2022,20.64100456468425,5.010226277758356,0.0169491525423728,0.084,0.0,0.0305084745762711,7.465063189352327e-114,0.0073521387584993,False,False,False,False,False,False,False,False,False,True,กระทรวงคมนาคม,62,True,False,False,False,-8.841090988100241
BEM,2023,-16.969880449730823,20.64100456468425,0.0169491525423728,0.084,0.0,0.0305084745762711,7.465063189352327e-114,0.0073521387584993,False,False,False,False,False,False,False,False,False,True,กระทรวงคมนาคม,63,False,True,False,False,4.128227369391069
BEM,2024,-1.7129973122347095,-16.969880449730823,0.0169491525423728,0.084,0.0,0.0305084745762711,7.465063189352327e-114,0.0073521387584993,False,False,False,False,False,False,False,False,False,True,กระทรวงคมนาคม,63,False,True,False,False,1.6456171268356856
BEM,2025,-18.725674622197943,-1.7129973122347095,0.0169491525423728,0.084,0.0,0.0305084745762711,7.465063189352327e-114,0.0073521387584993,False,False,False,False,False,False,False,False,False,True,กระทรวงคมนาคม,64,False,True,False,False,5.495772789796249
BEM,2026,30.18518869441891,-18.725674622197943,0.0169491525423728,0.084,0.0,0.0305084745762711,7.465063189352327e-114,0.0073521387584993,False,False,False,False,False,False,False,False,False,True,กระทรวงคมนาคม,66,False,True,False,False,3.4150418465789034
BH,2017,7.041418954707912,-16.70286525511794,0.0169491525423728,0.212,0.0,0.0225988700564971,3.883091782750909e-147,0.0179724533325001,False,False,False,False,False,False,False,True,False,False,กระทรวงสาธารณสุข,61,False,False,False,True,6.119017997325149
BH,2018,-2.9528915304698256,7.041418954707912,0.0169491525423728,0.212,0.0,0.0225988700564971,3.883091782750909e-147,0.0179724533325001,False,False,False,False,False,False,False,True,False,False,กระทรวงสาธารณสุข,61,False,False,False,True,100.18027359317271
BH,2019,-19.53556074965589,-2.9528915304698256,0.0169491525423728,0.212,0.0,0.0225988700564971,3.883091782750909e-147,0.0179724533325001,False,False,False,False,False,False,False,True,False,False,กระทรวงสาธารณสุข,61,False,False,False,True,-48.4114916684267
BH,2020,-7.740477414860825,-19.53556074965589,0.0169491525423728,0.212,0.0,0.0225988700564971,3.883091782750909e-147,0.0179724533325001,False,False,False,False,False,False,False,True,False,False,กระทรวงสาธารณสุข,62,True,False,False,False,1.4777761513163234
BH,2021,15.058503145232628,-7.740477414860825,0.0169491525423728,0.212,0.0,0.0225988700564971,3.883091782750909e-147,0.0179724533325001,False,False,False,False,False,False,False,True,False,False,กระทรวงสาธารณสุข,62,True,False,False,False,6.123401965762332
BH,2022,53.04049803691895,15.058503145232628,0.0169491525423728,0.212,0.0,0.0225988700564971,3.883091782750909e-147,0.0179724533325001,False,False,False,False,False,False,False,True,False,False,กระทรวงสาธารณสุข,62,True,False,False,False,5.511810135784145
BH,2023,3.976679234312819,53.04049803691895,0.0169491525423728,0.212,0.0,0.0225988700564971,3.883091782750909e-147,0.0179724533325001,False,False,False,False,False,False,False,True,False,False,กระทรวงสาธารณสุข,62,True,False,False,False,-1.0236490725922698
BH,2024,-15.027968401028524,3.976679234312819,0.0169491525423728,0.212,0.0,0.0225988700564971,3.883091782750909e-147,0.0179724533325001,False,False,False,False,False,False,False,True,False,False,กระทรวงสาธารณสุข,63,False,True,False,False,8.611403377093808
BH,2025,-10.060142681287676,-15.027968401028524,0.0169491525423728,0.212,0.0,0.0225988700564971,3.883091782750909e-147,0.0179724533325001,False,False,False,False,False,False,False,True,False,False,กระทรวงสาธารณสุข,64,False,True,False,False,3.9847062234410036
BH,2026,17.325907902178763,-10.060142681287676,0.0169491525423728,0.212,0.0,0.0225988700564971,3.883091782750909e-147,0.0179724533325001,False,False,False,False,False,False,False,True,False,False,กระทรวงสาธารณสุข,66,False,True,False,False,116.26215023809468
BJC,2017,33.59278483125989,65.13225539729595,0.0169491525423728,0.402,0.0,0.0554699537750385,7.342030664997359e-23,0.0095796929918757,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,61,False,False,False,True,-1.3925661521928312
BJC,2018,-10.857939497949442,33.59278483125989,0.0169491525423728,0.402,0.0,0.0554699537750385,7.342030664997359e-23,0.0095796929918757,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,61,False,False,False,True,3.3800746689791383
BJC,2019,-12.622247732260885,-10.857939497949442,0.0169491525423728,0.402,0.0,0.0554699537750385,7.342030664997359e-23,0.0095796929918757,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,62,True,False,False,False,-6.041483807674264
BJC,2020,-13.31571024200099,-12.622247732260885,0.0169491525423728,0.402,0.0,0.0554699537750385,7.342030664997359e-23,0.0095796929918757,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,62,True,False,False,False,7.50727488443621
BJC,2021,-4.798323065747711,-13.31571024200099,0.0169491525423728,0.402,0.0,0.0554699537750385,7.342030664997359e-23,0.0095796929918757,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,62,True,False,False,False,-7.843228061719931
BJC,2022,13.221303790929872,-4.798323065747711,0.0169491525423728,0.402,0.0,0.0554699537750385,7.342030664997359e-23,0.0095796929918757,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,62,True,False,False,False,-7.038315353040458
BJC,2023,-32.81679441112024,13.221303790929872,0.0169491525423728,0.402,0.0,0.0554699537750385,7.342030664997359e-23,0.0095796929918757,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,62,True,False,False,False,1.5478384059950834
BJC,2024,1.6269115739136142,-32.81679441112024,0.0169491525423728,0.402,0.0,0.0554699537750385,7.342030664997359e-23,0.0095796929918757,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,63,False,True,False,False,5.11854355060446
BJC,2025,-33.26425826103468,1.6269115739136142,0.0169491525423728,0.402,0.0,0.0554699537750385,7.342030664997359e-23,0.0095796929918757,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,64,False,True,False,False,8.447282335780537
BJC,2026,4.704894921831904,-33.26425826103468,0.0169491525423728,0.402,0.0,0.0554699537750385,7.342030664997359e-23,0.0095796929918757,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,66,False,True,False,False,26.98189871595993
CCET,2017,9.122517689899068,-18.75786558292353,0.0169491525423728,0.065,0.0,0.0225988700564971,1.0370910624463053e-179,0.0197273954475638,False,False,False,False,False,True,False,False,False,False,กระทรวงอุตสาหกรรม,61,False,False,False,True,-3.05925755982166
CCET,2018,-34.07312688423805,9.122517689899068,0.0169491525423728,0.065,0.0,0.0225988700564971,1.0370910624463053e-179,0.0197273954475638,False,False,False,False,False,True,False,False,False,False,กระทรวงอุตสาหกรรม,61,False,False,False,True,-0.6241617384816545
CCET,2019,14.832532760433905,-34.07312688423805,0.0169491525423728,0.065,0.0,0.0225988700564971,1.0370910624463053e-179,0.0197273954475638,False,False,False,False,False,True,False,False,False,False,กระทรวงอุตสาหกรรม,62,False,True,False,False,-8.972289811744371
CCET,2020,25.97838630968081,14.832532760433905,0.0169491525423728,0.065,0.0,0.0225988700564971,1.0370910624463053e-179,0.0197273954475638,False,False,False,False,False,True,False,False,False,False,กระทรวงอุตสาหกรรม,62,False,True,False,False,-0.9054371592309263
CCET,2021,50.404249551717605,25.97838630968081,0.0169491525423728,0.065,0.0,0.0225988700564971,1.0370910624463053e-179,0.0197273954475638,False,False,False,False,False,True,False,False,False,False,กระทรวงอุตสาหกรรม,62,False,True,False,False,-10.120348420930236
CCET,2022,-14.657461213095091,50.404249551717605,0.0169491525423728,0.065,0.0,0.0225988700564971,1.0370910624463053e-179,0.0197273954475638,False,False,False,False,False,True,False,False,False,False,กระทรวงอุตสาหกรรม,62,False,True,False,False,-6.8278812906210185
CCET,2023,-1.5397265520345704,-14.657461213095091,0.0169491525423728,0.065,0.0,0.0225988700564971,1.0370910624463053e-179,0.0197273954475638,False,False,False,False,False,True,False,False,False,False,กระทรวงอุตสาหกรรม,63,True,False,False,False,3.0142750947522723
CCET,2024,295.56515735159456,-1.5397265520345704,0.0169491525423728,0.065,0.0,0.0225988700564971,1.0370910624463053e-179,0.0197273954475638,False,False,False,False,False,True,False,False,False,False,กระทรวงอุตสาหกรรม,63,True,False,False,False,1.3062521584744413
CCET,2025,-38.94576178702339,295.56515735159456,0.0169491525423728,0.065,0.0,0.0225988700564971,1.0370910624463053e-179,0.0197273954475638,False,False,False,False,False,True,False,False,False,False,กระทรวงอุตสาหกรรม,64,True,False,False,False,17.961563357030542
CCET,2026,86.4373182688573,-38.94576178702339,0.0169491525423728,0.065,0.0,0.0225988700564971,1.0370910624463053e-179,0.0197273954475638,False,False,False,False,False,True,False,False,False,False,กระทรวงอุตสาหกรรม,66,False,True,False,False,2.3116277057527945
COM7,2017,41.5379260136931,108.92242666403055,0.0169491525423728,0.406,0.0,0.0554699537750385,7.415085696489871e-23,0.0096490335583875,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,61,False,False,False,True,-1.3925661521928312
COM7,2018,-9.229663093147424,41.5379260136931,0.0169491525423728,0.406,0.0,0.0554699537750385,7.415085696489871e-23,0.0096490335583875,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,61,False,False,False,True,3.3800746689791383
COM7,2019,78.8124086011586,-9.229663093147424,0.0169491525423728,0.406,0.0,0.0554699537750385,7.415085696489871e-23,0.0096490335583875,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,62,True,False,False,False,-6.041483807674264
COM7,2020,50.026838932441,78.8124086011586,0.0169491525423728,0.406,0.0,0.0554699537750385,7.415085696489871e-23,0.0096490335583875,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,62,True,False,False,False,7.50727488443621
COM7,2021,91.57162237330763,50.026838932441,0.0169491525423728,0.406,0.0,0.0554699537750385,7.415085696489871e-23,0.0096490335583875,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,62,True,False,False,False,-7.843228061719931
COM7,2022,-11.250042882759924,91.57162237330763,0.0169491525423728,0.406,0.0,0.0554699537750385,7.415085696489871e-23,0.0096490335583875,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,62,True,False,False,False,-7.038315353040458
COM7,2023,-21.98243841364178,-11.250042882759924,0.0169491525423728,0.406,0.0,0.0554699537750385,7.415085696489871e-23,0.0096490335583875,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,62,True,False,False,False,1.5478384059950834
COM7,2024,28.38257226060177,-21.98243841364178,0.0169491525423728,0.406,0.0,0.0554699537750385,7.415085696489871e-23,0.0096490335583875,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,63,False,True,False,False,5.11854355060446
COM7,2025,-7.142221266651017,28.38257226060177,0.0169491525423728,0.406,0.0,0.0554699537750385,7.415085696489871e-23,0.0096490335583875,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,64,False,True,False,False,8.447282335780537
COM7,2026,44.02764690854048,-7.142221266651017,0.0169491525423728,0.406,0.0,0.0554699537750385,7.415085696489871e-23,0.0096490335583875,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,66,False,True,False,False,26.98189871595993
CPALL,2017,29.359179521684343,56.41806529896112,0.0169491525423728,0.4,0.0,0.0554699537750385,7.305503149251104e-23,0.0095450227086198,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,61,False,False,False,True,-1.3925661521928312
CPALL,2018,-12.689175561406806,29.359179521684343,0.0169491525423728,0.4,0.0,0.0554699537750385,7.305503149251104e-23,0.0095450227086198,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,61,False,False,False,True,3.3800746689791383
CPALL,2019,-5.612477278066297,-12.689175561406806,0.0169491525423728,0.4,0.0,0.0554699537750385,7.305503149251104e-23,0.0095450227086198,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,62,True,False,False,False,-6.041483807674264
CPALL,2020,-16.143175753367387,-5.612477278066297,0.0169491525423728,0.4,0.0,0.0554699537750385,7.305503149251104e-23,0.0095450227086198,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,62,True,False,False,False,7.50727488443621
CPALL,2021,4.562479336529401,-16.143175753367387,0.0169491525423728,0.4,0.0,0.0554699537750385,7.305503149251104e-23,0.0095450227086198,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,62,True,False,False,False,-7.843228061719931
CPALL,2022,9.7704686894976,4.562479336529401,0.0169491525423728,0.4,0.0,0.0554699537750385,7.305503149251104e-23,0.0095450227086198,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,62,True,False,False,False,-7.038315353040458
CPALL,2023,-14.80262561721185,9.7704686894976,0.0169491525423728,0.4,0.0,0.0554699537750385,7.305503149251104e-23,0.0095450227086198,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,62,True,False,False,False,1.5478384059950834
CPALL,2024,8.56229097658494,-14.80262561721185,0.0169491525423728,0.4,0.0,0.0554699537750385,7.305503149251104e-23,0.0095450227086198,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,63,False,True,False,False,5.11854355060446
CPALL,2025,-14.08297858168346,8.56229097658494,0.0169491525423728,0.4,0.0,0.0554699537750385,7.305503149251104e-23,0.0095450227086198,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,64,False,True,False,False,8.447282335780537
CPALL,2026,12.111561521160771,-14.08297858168346,0.0169491525423728,0.4,0.0,0.0554699537750385,7.305503149251104e-23,0.0095450227086198,False,True,False,False,False,False,False,False,False,False,กระทรวงพาณิชย์,66,False,True,False,False,26.98189871595993
CPF,2017,-12.671375222169711,56.49149475251818,0.0169491525423728,0.313,0.0,0.0387409200968522,1.9748604814755683e-75,0.0120165100353174,True,False,False,False,False,False,False,False,False,False,กระทรวงเกษตรและสหกรณ์,61,False,False,False,True,9.275297179373831
CPF,2018,6.716970414025036,-12.671375222169711,0.0169491525423728,0.313,0.0,0.0387409200968522,1.9748604814755683e-75,0.0120165100353174,True,False,False,False,False,False,False,False,False,False,กระทรวงเกษตรและสหกรณ์,61,False,False,False,True,32.26436661308829
CPF,2019,3.039694232934398,6.716970414025036,0.0169491525423728,0.313,0.0,0.0387409200968522,1.9748604814755683e-75,0.0120165100353174,True,False,False,False,False,False,False,False,False,False,กระทรวงเกษตรและสหกรณ์,61,False,False,False,True,-12.719537224995502
CPF,2020,-8.394067272231299,3.039694232934398,0.0169491525423728,0.313,0.0,0.0387409200968522,1.9748604814755683e-75,0.0120165100353174,True,False,False,False,False,False,False,False,False,False,กระทรวงเกษตรและสหกรณ์,62,True,False,False,False,-0.8465407669646319
CPF,2021,-2.9721307933595065,-8.394067272231299,0.0169491525423728,0.313,0.0,0.0387409200968522,1.9748604814755683e-75,0.0120165100353174,True,False,False,False,False,False,False,False,False,False,กระทรวงเกษตรและสหกรณ์,62,True,False,False,False,2.4583933621543874
CPF,2022,0.8090149236276378,-2.9721307933595065,0.0169491525423728,0.313,0.0,0.0387409200968522,1.9748604814755683e-75,0.0120165100353174,True,False,False,False,False,False,False,False,False,False,กระทรวงเกษตรและสหกรณ์,62,True,False,False,False,-0.7933343993694164
CPF,2023,-15.499390322924013,0.8090149236276378,0.0169491525423728,0.313,0.0,0.0387409200968522,1.9748604814755683e-75,0.0120165100353174,True,False,False,False,False,False,False,False,False,False,กระทรวงเกษตรและสหกรณ์,62,True,False,False,False,16.64133237453718
CPF,2024,24.82753619543534,-15.499390322924013,0.0169491525423728,0.313,0.0,0.0387409200968522,1.9748604814755683e-75,0.0120165100353174,True,False,False,False,False,False,False,False,False,False,กระทรวงเกษตรและสหกรณ์,63,True,False,False,False,-7.577873777938892
CPF,2025,5.631249408942507,24.82753619543534,0.0169491525423728,0.313,0.0,0.0387409200968522,1.9748604814755683e-75,0.0120165100353174,True,False,False,False,False,False,False,False,False,False,กระทรวงเกษตรและสหกรณ์,64,True,False,False,False,3.5496789179773947
CPF,2026,7.67494428306017,5.631249408942507,0.0169491525423728,0.313,0.0,0.0387409200968522,1.9748604814755683e-75,0.0120165100353174,True,False,False,False,False,False,False,False,False,False,กระทรวงเกษตรและสหกรณ์,66,True,False,False,False,7.114499153378606
CPN,2017,53.14472617828343,28.458020114454484,0.0169491525423728,0.228,0.0,0.0554699537750385,3.0846493561296783e-47,0.0081556251675953,False,False,False,False,False,False,True,False,False,False,กระทรวงมหาดไทย,61,False,False,False,True,-1.9528629521844199
CPN,2018,-8.389851270782799,53.14472617828343,0.0169491525423728,0.228,0.0,0.0554699537750385,3.0846493561296783e-47,0.0081556251675953,False,False,False,False,False,False,True,False,False,False,กระทรวงมหาดไทย,61,False,False,False,True,15.251232699586236
CPN,2019,-20.749395874534105,-8.389851270782799,0.0169491525423728,0.228,0.0,0.0554699537750385,3.0846493561296783e-47,0.0081556251675953,False,False,False,False,False,False,True,False,False,False,กระทรวงมหาดไทย,61,False,False,False,True,-3.7429819216474147
