ticker,year,annual_return_pct,lagged_return,degree,weighted_degree,betweenness,closeness,eigenvector,pagerank,ministry_Agriculture,ministry_Commerce,ministry_Digital Economy,ministry_Energy,ministry_Finance,ministry_Industry,ministry_Interior,ministry_Public Health,ministry_Tourism & Sports,ministry_Transport
BBL,2022,12.90351467569295,10.164334836948296,0.01694915254237288,0.38,0.0,0.10611643330876935,0.00036910337964613584,0.01091868053345996,False,False,False,False,True,False,False,False,False,False
BBL,2023,1.8629997759546768,12.90351467569295,0.01694915254237288,0.38,0.0,0.10611643330876935,0.00036910337964613584,0.01091868053345996,False,False,False,False,True,False,False,False,False,False
BBL,2024,12.597807557638996,1.8629997759546768,0.01694915254237288,0.38,0.0,0.10611643330876935,0.00036910337964613584,0.01091868053345996,False,False,False,False,True,False,False,False,False,False
BBL,2025,16.877627806474106,12.597807557638996,0.01694915254237288,0.38,0.0,0.10611643330876935,0.00036910337964613584,0.01091868053345996,False,False,False,False,True,False,False,False,False,False
BBL,2026,34.26054163958794,16.877627806474106,0.01694915254237288,0.38,0.0,0.10611643330876935,0.00036910337964613584,0.01091868053345996,False,False,False,False,True,False,False,False,False,False
BCP,2017,22.391615248925767,21.310887544195367,0.01694915254237288,0.195,0.0,0.10611643330876935,0.10511769361982315,0.007065936760849542,False,False,False,True,False,False,False,False,False,False
BCP,2018,-19.92399494062198,22.391615248925767,0.01694915254237288,0.195,0.0,0.10611643330876935,0.10511769361982315,0.007065936760849542,False,False,False,True,False,False,False,False,False,False
BCP,2019,-10.103436926344244,-19.92399494062198,0.01694915254237288,0.195,0.0,0.10611643330876935,0.10511769361982315,0.007065936760849542,False,False,False,True,False,False,False,False,False,False
BCP,2020,-16.556981444637298,-10.103436926344244,0.01694915254237288,0.195,0.0,0.10611643330876935,0.10511769361982315,0.007065936760849542,False,False,False,True,False,False,False,False,False,False
BCP,2021,10.235675718011516,-16.556981444637298,0.01694915254237288,0.195,0.0,0.10611643330876935,0.10511769361982315,0.007065936760849542,False,False,False,True,False,False,False,False,False,False
BCP,2022,21.33194553056519,10.235675718011516,0.01694915254237288,0.195,0.0,0.10611643330876935,0.10511769361982315,0.007065936760849542,False,False,False,True,False,False,False,False,False,False
BCP,2023,24.4830279705617,21.33194553056519,0.01694915254237288,0.195,0.0,0.10611643330876935,0.10511769361982315,0.007065936760849542,False,False,False,True,False,False,False,False,False,False
BCP,2024,-9.733660762696006,24.4830279705617,0.01694915254237288,0.195,0.0,0.10611643330876935,0.10511769361982315,0.007065936760849542,False,False,False,True,False,False,False,False,False,False
BCP,2025,-23.683730129159677,-9.733660762696006,0.01694915254237288,0.195,0.0,0.10611643330876935,0.10511769361982315,0.007065936760849542,False,False,False,True,False,False,False,False,False,False
BCP,2026,44.515503728909934,-23.683730129159677,0.01694915254237288,0.195,0.0,0.10611643330876935,0.10511769361982315,0.007065936760849542,False,False,False,True,False,False,False,False,False,False
BDMS,2017,-4.370230145464371,6.700648272009646,0.01694915254237288,0.086,0.0,0.022598870056497175,1.5752164779083872e-147,0.008842512782229289,False,False,False,False,False,False,False,True,False,False
BDMS,2018,16.557326196121892,-4.370230145464371,0.01694915254237288,0.086,0.0,0.022598870056497175,1.5752164779083872e-147,0.008842512782229289,False,False,False,False,False,False,False,True,False,False
BDMS,2019,12.20096144091707,16.557326196121892,0.01694915254237288,0.086,0.0,0.022598870056497175,1.5752164779083872e-147,0.008842512782229289,False,False,False,False,False,False,False,True,False,False
BDMS,2020,-15.311010828178096,12.20096144091707,0.01694915254237288,0.086,0.0,0.022598870056497175,1.5752164779083872e-147,0.008842512782229289,False,False,False,False,False,False,False,True,False,False
BDMS,2021,15.23877689678368,-15.311010828178096,0.01694915254237288,0.086,0.0,0.022598870056497175,1.5752164779083872e-147,0.008842512782229289,False,False,False,False,False,False,False,True,False,False
BDMS,2022,31.84831615855803,15.23877689678368,0.01694915254237288,0.086,0.0,0.022598870056497175,1.5752164779083872e-147,0.008842512782229289,False,False,False,False,False,False,False,True,False,False
BDMS,2023,-4.494835355565707,31.84831615855803,0.01694915254237288,0.086,0.0,0.022598870056497175,1.5752164779083872e-147,0.008842512782229289,False,False,False,False,False,False,False,True,False,False
BDMS,2024,-8.689440652823844,-4.494835355565707,0.01694915254237288,0.086,0.0,0.022598870056497175,1.5752164779083872e-147,0.008842512782229289,False,False,False,False,False,False,False,True,False,False
BDMS,2025,-15.013979902634889,-8.689440652823844,0.01694915254237288,0.086,0.0,0.022598870056497175,1.5752164779083872e-147,0.008842512782229289,False,False,False,False,False,False,False,True,False,False
BDMS,2026,1.4442670953688452,-15.013979902634889,0.01694915254237288,0.086,0.0,0.022598870056497175,1.5752164779083872e-147,0.008842512782229289,False,False,False,False,False,False,False,True,False,False
BEM,2017,10.9774236383563,42.08635709692636,0.01694915254237288,0.084,0.0,0.030508474576271188,7.465063189352327e-114,0.007352138758499398,False,False,False,False,False,False,False,False,False,True
BEM,2018,27.21283432316461,10.9774236383563,0.01694915254237288,0.084,0.0,0.030508474576271188,7.465063189352327e-114,0.007352138758499398,False,False,False,False,False,False,False,False,False,True
BEM,2019,6.23620474781903,27.21283432316461,0.01694915254237288,0.084,0.0,0.030508474576271188,7.465063189352327e-114,0.007352138758499398,False,False,False,False,False,False,False,False,False,True
BEM,2020,-23.787541357082237,6.23620474781903,0.01694915254237288,0.084,0.0,0.030508474576271188,7.465063189352327e-114,0.007352138758499398,False,False,False,False,False,False,False,False,False,True
BEM,2021,5.010226277758356,-23.787541357082237,0.01694915254237288,0.084,0.0,0.030508474576271188,7.465063189352327e-114,0.007352138758499398,False,False,False,False,False,False,False,False,False,True
BEM,2022,20.64100456468425,5.010226277758356,0.01694915254237288,0.084,0.0,0.030508474576271188,7.465063189352327e-114,0.007352138758499398,False,False,False,False,False,False,False,False,False,True
BEM,2023,-16.969880449730823,20.64100456468425,0.01694915254237288,0.084,0.0,0.030508474576271188,7.465063189352327e-114,0.007352138758499398,False,False,False,False,False,False,False,False,False,True
BEM,2024,-1.7129973122347095,-16.969880449730823,0.01694915254237288,0.084,0.0,0.030508474576271188,7.465063189352327e-114,0.007352138758499398,False,False,False,False,False,False,False,False,False,True
BEM,2025,-18.725674622197943,-1.7129973122347095,0.01694915254237288,0.084,0.0,0.030508474576271188,7.465063189352327e-114,0.007352138758499398,False,False,False,False,False,False,False,False,False,True
BEM,2026,30.18518869441891,-18.725674622197943,0.01694915254237288,0.084,0.0,0.030508474576271188,7.465063189352327e-114,0.007352138758499398,False,False,False,False,False,False,False,False,False,True
BH,2017,7.041418954707912,-16.70286525511794,0.01694915254237288,0.212,0.0,0.022598870056497175,3.8830917827509085e-147,0.01797245333250013,False,False,False,False,False,False,False,True,False,False
BH,2018,-2.9528915304698256,7.041418954707912,0.01694915254237288,0.212,0.0,0.022598870056497175,3.8830917827509085e-147,0.01797245333250013,False,False,False,False,False,False,False,True,False,False
BH,2019,-19.53556074965589,-2.9528915304698256,0.01694915254237288,0.212,0.0,0.022598870056497175,3.8830917827509085e-147,0.01797245333250013,False,False,False,False,False,False,False,True,False,False
BH,2020,-7.740477414860825,-19.53556074965589,0.01694915254237288,0.212,0.0,0.022598870056497175,3.8830917827509085e-147,0.01797245333250013,False,False,False,False,False,False,False,True,False,False
BH,2021,15.058503145232628,-7.740477414860825,0.01694915254237288,0.212,0.0,0.022598870056497175,3.8830917827509085e-147,0.01797245333250013,False,False,False,False,False,False,False,True,False,False
BH,2022,53.04049803691895,15.058503145232628,0.01694915254237288,0.212,0.0,0.022598870056497175,3.8830917827509085e-147,0.01797245333250013,False,False,False,False,False,False,False,True,False,False
BH,2023,3.976679234312819,53.04049803691895,0.01694915254237288,0.212,0.0,0.022598870056497175,3.8830917827509085e-147,0.01797245333250013,False,False,False,False,False,False,False,True,False,False
BH,2024,-15.027968401028524,3.976679234312819,0.01694915254237288,0.212,0.0,0.022598870056497175,3.8830917827509085e-147,0.01797245333250013,False,False,False,False,False,False,False,True,False,False
BH,2025,-10.060142681287676,-15.027968401028524,0.01694915254237288,0.212,0.0,0.022598870056497175,3.8830917827509085e-147,0.01797245333250013,False,False,False,False,False,False,False,True,False,False
BH,2026,17.325907902178763,-10.060142681287676,0.01694915254237288,0.212,0.0,0.022598870056497175,3.8830917827509085e-147,0.01797245333250013,False,False,False,False,False,False,False,True,False,False
BJC,2017,33.59278483125989,65.13225539729595,0.01694915254237288,0.402,0.0,0.05546995377503852,7.342030664997359e-23,0.009579692991875739,False,True,False,False,False,False,False,False,False,False
BJC,2018,-10.857939497949442,33.59278483125989,0.01694915254237288,0.402,0.0,0.05546995377503852,7.342030664997359e-23,0.009579692991875739,False,True,False,False,False,False,False,False,False,False
BJC,2019,-12.622247732260885,-10.857939497949442,0.01694915254237288,0.402,0.0,0.05546995377503852,7.342030664997359e-23,0.009579692991875739,False,True,False,False,False,False,False,False,False,False
BJC,2020,-13.31571024200099,-12.622247732260885,0.01694915254237288,0.402,0.0,0.05546995377503852,7.342030664997359e-23,0.009579692991875739,False,True,False,False,False,False,False,False,False,False
BJC,2021,-4.798323065747711,-13.31571024200099,0.01694915254237288,0.402,0.0,0.05546995377503852,7.342030664997359e-23,0.009579692991875739,False,True,False,False,False,False,False,False,False,False
BJC,2022,13.221303790929872,-4.798323065747711,0.01694915254237288,0.402,0.0,0.05546995377503852,7.342030664997359e-23,0.009579692991875739,False,True,False,False,False,False,False,False,False,False
BJC,2023,-32.81679441112024,13.221303790929872,0.01694915254237288,0.402,0.0,0.05546995377503852,7.342030664997359e-23,0.009579692991875739,False,True,False,False,False,False,False,False,False,False
BJC,2024,1.6269115739136142,-32.81679441112024,0.01694915254237288,0.402,0.0,0.05546995377503852,7.342030664997359e-23,0.009579692991875739,False,True,False,False,False,False,False,False,False,False
BJC,2025,-33.26425826103468,1.6269115739136142,0.01694915254237288,0.402,0.0,0.05546995377503852,7.342030664997359e-23,0.009579692991875739,False,True,False,False,False,False,False,False,False,False
BJC,2026,4.704894921831904,-33.26425826103468,0.01694915254237288,0.402,0.0,0.05546995377503852,7.342030664997359e-23,0.009579692991875739,False,True,False,False,False,False,False,False,False,False
CCET,2017,9.122517689899068,-18.75786558292353,0.01694915254237288,0.065,0.0,0.022598870056497175,1.0370910624463051e-179,0.019727395447563814,False,False,False,False,False,True,False,False,False,False
CCET,2018,-34.07312688423805,9.122517689899068,0.01694915254237288,0.065,0.0,0.022598870056497175,1.0370910624463051e-179,0.019727395447563814,False,False,False,False,False,True,False,False,False,False
CCET,2019,14.832532760433905,-34.07312688423805,0.01694915254237288,0.065,0.0,0.022598870056497175,1.0370910624463051e-179,0.019727395447563814,False,False,False,False,False,True,False,False,False,False
CCET,2020,25.97838630968081,14.832532760433905,0.01694915254237288,0.065,0.0,0.022598870056497175,1.0370910624463051e-179,0.019727395447563814,False,False,False,False,False,True,False,False,False,False
CCET,2021,50.404249551717605,25.97838630968081,0.01694915254237288,0.065,0.0,0.022598870056497175,1.0370910624463051e-179,0.019727395447563814,False,False,False,False,False,True,False,False,False,False
CCET,2022,-14.657461213095091,50.404249551717605,0.01694915254237288,0.065,0.0,0.022598870056497175,1.0370910624463051e-179,0.019727395447563814,False,False,False,False,False,True,False,False,False,False
CCET,2023,-1.5397265520345704,-14.657461213095091,0.01694915254237288,0.065,0.0,0.022598870056497175,1.0370910624463051e-179,0.019727395447563814,False,False,False,False,False,True,False,False,False,False
CCET,2024,295.56515735159456,-1.5397265520345704,0.01694915254237288,0.065,0.0,0.022598870056497175,1.0370910624463051e-179,0.019727395447563814,False,False,False,False,False,True,False,False,False,False
CCET,2025,-38.94576178702339,295.56515735159456,0.01694915254237288,0.065,0.0,0.022598870056497175,1.0370910624463051e-179,0.019727395447563814,False,False,False,False,False,True,False,False,False,False
CCET,2026,86.4373182688573,-38.94576178702339,0.01694915254237288,0.065,0.0,0.022598870056497175,1.0370910624463051e-179,0.019727395447563814,False,False,False,False,False,True,False,False,False,False
COM7,2017,41.5379260136931,108.92242666403055,0.01694915254237288,0.406,0.0,0.05546995377503852,7.415085696489871e-23,0.009649033558387522,False,True,False,False,False,False,False,False,False,False
COM7,2018,-9.229663093147424,41.5379260136931,0.01694915254237288,0.406,0.0,0.05546995377503852,7.415085696489871e-23,0.009649033558387522,False,True,False,False,False,False,False,False,False,False
COM7,2019,78.8124086011586,-9.229663093147424,0.01694915254237288,0.406,0.0,0.05546995377503852,7.415085696489871e-23,0.009649033558387522,False,True,False,False,False,False,False,False,False,False
COM7,2020,50.026838932441,78.8124086011586,0.01694915254237288,0.406,0.0,0.05546995377503852,7.415085696489871e-23,0.009649033558387522,False,True,False,False,False,False,False,False,False,False
COM7,2021,91.57162237330763,50.026838932441,0.01694915254237288,0.406,0.0,0.05546995377503852,7.415085696489871e-23,0.009649033558387522,False,True,False,False,False,False,False,False,False,False
COM7,2022,-11.250042882759924,91.57162237330763,0.01694915254237288,0.406,0.0,0.05546995377503852,7.415085696489871e-23,0.009649033558387522,False,True,False,False,False,False,False,False,False,False
COM7,2023,-21.98243841364178,-11.250042882759924,0.01694915254237288,0.406,0.0,0.05546995377503852,7.415085696489871e-23,0.009649033558387522,False,True,False,False,False,False,False,False,False,False
COM7,2024,28.38257226060177,-21.98243841364178,0.01694915254237288,0.406,0.0,0.05546995377503852,7.415085696489871e-23,0.009649033558387522,False,True,False,False,False,False,False,False,False,False
COM7,2025,-7.142221266651017,28.38257226060177,0.01694915254237288,0.406,0.0,0.05546995377503852,7.415085696489871e-23,0.009649033558387522,False,True,False,False,False,False,False,False,False,False
COM7,2026,44.02764690854048,-7.142221266651017,0.01694915254237288,0.406,0.0,0.05546995377503852,7.415085696489871e-23,0.009649033558387522,False,True,False,False,False,False,False,False,False,False
CPALL,2017,29.359179521684343,56.41806529896112,0.01694915254237288,0.4,0.0,0.05546995377503852,7.305503149251104e-23,0.009545022708619844,False,True,False,False,False,False,False,False,False,False
CPALL,2018,-12.689175561406806,29.359179521684343,0.01694915254237288,0.4,0.0,0.05546995377503852,7.305503149251104e-23,0.009545022708619844,False,True,False,False,False,False,False,False,False,False
CPALL,2019,-5.612477278066297,-12.689175561406806,0.01694915254237288,0.4,0.0,0.05546995377503852,7.305503149251104e-23,0.009545022708619844,False,True,False,False,False,False,False,False,False,False
CPALL,2020,-16.143175753367387,-5.612477278066297,0.01694915254237288,0.4,0.0,0.05546995377503852,7.305503149251104e-23,0.009545022708619844,False,True,False,False,False,False,False,False,False,False
CPALL,2021,4.562479336529401,-16.143175753367387,0.01694915254237288,0.4,0.0,0.05546995377503852,7.305503149251104e-23,0.009545022708619844,False,True,False,False,False,False,False,False,False,False
CPALL,2022,9.7704686894976,4.562479336529401,0.01694915254237288,0.4,0.0,0.05546995377503852,7.305503149251104e-23,0.009545022708619844,False,True,False,False,False,False,False,False,False,False
CPALL,2023,-14.80262561721185,9.7704686894976,0.01694915254237288,0.4,0.0,0.05546995377503852,7.305503149251104e-23,0.009545022708619844,False,True,False,False,False,False,False,False,False,False
CPALL,2024,8.56229097658494,-14.80262561721185,0.01694915254237288,0.4,0.0,0.05546995377503852,7.305503149251104e-23,0.009545022708619844,False,True,False,False,False,False,False,False,False,False
CPALL,2025,-14.08297858168346,8.56229097658494,0.01694915254237288,0.4,0.0,0.05546995377503852,7.305503149251104e-23,0.009545022708619844,False,True,False,False,False,False,False,False,False,False
CPALL,2026,12.111561521160771,-14.08297858168346,0.01694915254237288,0.4,0.0,0.05546995377503852,7.305503149251104e-23,0.009545022708619844,False,True,False,False,False,False,False,False,False,False
CPF,2017,-12.671375222169711,56.49149475251818,0.01694915254237288,0.313,0.0,0.038740920096852295,1.9748604814755688e-75,0.012016510035317412,True,False,False,False,False,False,False,False,False,False
CPF,2018,6.716970414025036,-12.671375222169711,0.01694915254237288,0.313,0.0,0.038740920096852295,1.9748604814755688e-75,0.012016510035317412,True,False,False,False,False,False,False,False,False,False
CPF,2019,3.039694232934398,6.716970414025036,0.01694915254237288,0.313,0.0,0.038740920096852295,1.9748604814755688e-75,0.012016510035317412,True,False,False,False,False,False,False,False,False,False
CPF,2020,-8.394067272231299,3.039694232934398,0.01694915254237288,0.313,0.0,0.038740920096852295,1.9748604814755688e-75,0.012016510035317412,True,False,False,False,False,False,False,False,False,False
CPF,2021,-2.9721307933595065,-8.394067272231299,0.01694915254237288,0.313,0.0,0.038740920096852295,1.9748604814755688e-75,0.012016510035317412,True,False,False,False,False,False,False,False,False,False
CPF,2022,0.8090149236276378,-2.9721307933595065,0.01694915254237288,0.313,0.0,0.038740920096852295,1.9748604814755688e-75,0.012016510035317412,True,False,False,False,False,False,False,False,False,False
